train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,train_learning_rate_mean,train_learning_rate_std,val_loss_mean,val_loss_std,val_accuracy_mean,val_accuracy_std,epoch,epoch_run_time
1.614432324886322,0.07677120137329582,0.2212000042796135,0.1773994410447161,0.0010000000000000005,4.336808689942018e-19,1.6058797645568847,0.04206922690673411,0.19200000345706938,0.17417233244823124,1,196.52402925491333
1.6092373604774475,0.029987874765402853,0.20800000378489494,0.1718604125959114,0.0009995115550240356,2.168404344971009e-19,1.6105443414052327,0.030177887561054217,0.20266667068004607,0.18035028134441494,2,199.539479970932
1.6097007327079773,0.01931167470049036,0.20880000394582748,0.18133549468557478,0.0009982912558975914,0.0,1.6126570908228557,0.02926703278403119,0.20266667048136394,0.1681057911831127,3,199.8697645664215
1.6111957244873047,0.021510044800883057,0.20240000343322753,0.1649067649983918,0.00099658461944753,0.0,1.6135648568471272,0.0310499757563813,0.1893333371480306,0.18444391392870277,4,200.2688398361206
1.6097721359729766,0.018202169848113976,0.20000000354647637,0.16828547559726326,0.0009943933295608763,0.0,1.6088585615158082,0.035923248513676065,0.20266667087872822,0.18035028178213558,5,200.28865957260132
1.6095118715763093,0.01956571850356462,0.21720000410079957,0.17188415151539624,0.000991719548418466,2.168404344971009e-19,1.612088861465454,0.02653006348960898,0.19466667056083678,0.20125826915024797,6,198.86205124855042
1.6086694006919862,0.01592539666805178,0.20360000362992287,0.17454810620724073,0.0009885659143607812,2.168404344971009e-19,1.6103840096791586,0.0305684228127857,0.17600000361601512,0.18463658501245103,7,198.82058000564575
1.6109792325496675,0.013774204473286027,0.1888000034689903,0.16933564714429142,0.000984935539283863,2.168404344971009e-19,1.6086046632130941,0.02009603288820509,0.21333333710829416,0.17987650480473782,8,199.50118899345398
1.6084811635017395,0.01300975745469622,0.2136000038385391,0.17656455316902026,0.0009808320055678876,2.168404344971009e-19,1.610890164375305,0.0647573268799271,0.19733333706855774,0.17736842202924633,9,199.02798509597778
1.6086787462234498,0.019630783982163863,0.20400000372529029,0.1720000041411367,0.0009762593625414189,0.0,1.612736506462097,0.03341766118996098,0.20533333718776703,0.17273744162391758,10,197.5267689228058
1.6093636696338653,0.009846738084267849,0.20680000361800194,0.17307154969708183,0.0009712221224848302,1.0842021724855044e-19,1.6100602483749389,0.03311602313370074,0.21600000460942587,0.1869331487712322,11,196.9869408607483
1.6103511350154878,0.014247997289704523,0.1952000035941601,0.1715137354022611,0.0009657252561768461,3.2526065174565133e-19,1.608902130126953,0.022650193441919726,0.21866667091846467,0.18235009543230413,12,196.9655478000641
1.6115040061473846,0.016311439755352927,0.18840000322461128,0.15982941251465344,0.0009597741879885895,3.2526065174565133e-19,1.611464147567749,0.017198129682141305,0.1840000037352244,0.18405796687314113,13,197.37100791931152
1.6102258882522582,0.01629861504485253,0.1888000035583973,0.17536978510933143,0.0009533747905299707,3.2526065174565133e-19,1.6101031478246053,0.029809867373578602,0.21333333710829416,0.15434449583034174,14,197.03024005889893
1.609488099336624,0.012852809589218204,0.19120000329613684,0.1627346341586126,0.0009465333788537151,0.0,1.6095560026168823,0.03957122117619279,0.1973333372672399,0.18035028137379217,15,196.92074751853943
